strain	region	country
Argentina/INEI103043/2021	South America	Argentina
Argentina/INEI103794/2021	South America	Argentina
Argentina/INEI103832/2021	South America	Argentina
Argentina/INEI103995/2021	South America	Argentina
Argentina/INEI104002/2021	South America	Argentina
Argentina/INEI103420/2021	South America	Argentina
Argentina/INEI104003/2021	South America	Argentina
Argentina/INEI104510/2021	South America	Argentina
Argentina/INEI104086/2021	South America	Argentina
Argentina/INEI102294/2021	South America	Argentina
Argentina/INEIINBIRS-14/2021	South America	Argentina
Argentina/INEI104287/2021	South America	Argentina
Argentina/INEI104342/2021	South America	Argentina
Argentina/INEI104533/2021	South America	Argentina
Argentina/INEI104323/2021	South America	Argentina
Argentina/INEI103286/2021	South America	Argentina
Argentina/INEI104496/2021	South America	Argentina
Argentina/INEI103290/2021	South America	Argentina
Argentina/INEI104493/2021	South America	Argentina
Argentina/INEI104820/2021	South America	Argentina
Argentina/PAIS-A0525/2021	South America	Argentina
Argentina/INEI104714/2021	South America	Argentina
Argentina/PAIS-A0523/2021	South America	Argentina
Argentina/PAIS-A0532/2021	South America	Argentina
Argentina/PAIS-A0548/2021	South America	Argentina
Argentina/PAIS-A0554/2021	South America	Argentina
Argentina/PAIS-A0541/2021	South America	Argentina
Argentina/PAIS-A0537/2021	South America	Argentina
Argentina/PAIS-A0533/2021	South America	Argentina
Argentina/PAIS-A0536/2021	South America	Argentina
Argentina/PAIS-A0555/2021	South America	Argentina
Argentina/PAIS-A0502/2021	South America	Argentina
Argentina/PAIS-A0517/2021	South America	Argentina
Argentina/INEI104799/2021	South America	Argentina
Argentina/INEI104776/2021	South America	Argentina
Argentina/PAIS-A0515/2021	South America	Argentina
Argentina/PAIS-A0516/2021	South America	Argentina
Argentina/INEI104549/2021	South America	Argentina
Argentina/INEI104767/2021	South America	Argentina
Argentina/PAIS-A0518/2021	South America	Argentina
Argentina/PAIS-G0207/2021	South America	Argentina
Argentina/PAIS-A0534/2021	South America	Argentina
Argentina/PAIS-G0206/2021	South America	Argentina
Argentina/PAIS-A0501/2021	South America	Argentina
Argentina/PAIS-G0324/2021	South America	Argentina
Argentina/PAIS-G0205/2021	South America	Argentina
Argentina/PAIS-G0312/2021	South America	Argentina
Argentina/INEI104808/2021	South America	Argentina
Argentina/PAIS-A0526/2021	South America	Argentina
Argentina/INEI104580/2021	South America	Argentina
Argentina/INEI104553/2021	South America	Argentina
Argentina/PAIS-A0500/2021	South America	Argentina
Argentina/PAIS-G0204/2021	South America	Argentina
Austria/CeMM8489/2021	Europe	Austria
Austria/CeMM7188/2021	Europe	Austria
env/Austria/CeMM7222/2021	Europe	Austria
Austria/CeMM7152/2021	Europe	Austria
Austria/CeMM7161/2021	Europe	Austria
env/Austria/CeMM7223/2021	Europe	Austria
Austria/CeMM2428/2021	Europe	Austria
env/Austria/CeMM7228/2021	Europe	Austria
Austria/CeMM7150/2021	Europe	Austria
Austria/CeMM7926/2021	Europe	Austria
Austria/CeMM10905/2021	Europe	Austria
Austria/CeMM6085/2021	Europe	Austria
Austria/CeMM6013/2021	Europe	Austria
Austria/CeMM11517/2021	Europe	Austria
Austria/CeMM8426/2021	Europe	Austria
Austria/CeMM10947/2021	Europe	Austria
Austria/CeMM7783/2021	Europe	Austria
Austria/CeMM10888/2021	Europe	Austria
Austria/CeMM11310/2021	Europe	Austria
Austria/CeMM5333/2021	Europe	Austria
Austria/CeMM11307/2021	Europe	Austria
Austria/CeMM11309/2021	Europe	Austria
Austria/CeMM2268/2021	Europe	Austria
Austria/CeMM4197/2021	Europe	Austria
Austria/CeMM7375/2021	Europe	Austria
Austria/CeMM7163/2021	Europe	Austria
env/Austria/CeMM4243/2021	Europe	Austria
Austria/CeMM6005/2021	Europe	Austria
Austria/CeMM6034/2021	Europe	Austria
Austria/CeMM6097/2021	Europe	Austria
Austria/CeMM5538/2021	Europe	Austria
env/Austria/CeMM8353/2021	Europe	Austria
Austria/CeMM7148/2021	Europe	Austria
Austria/CeMM6035/2021	Europe	Austria
Austria/CeMM7252/2021	Europe	Austria
Austria/CeMM7259/2021	Europe	Austria
Austria/CeMM7127/2021	Europe	Austria
Austria/CeMM7128/2021	Europe	Austria
env/Austria/CeMM7298/2021	Europe	Austria
Austria/CeMM3847/2021	Europe	Austria
Austria/CeMM5276/2021	Europe	Austria
env/Austria/CeMM7723/2021	Europe	Austria
Austria/CeMM5264/2021	Europe	Austria
Austria/CeMM4170/2021	Europe	Austria
Austria/CeMM7400/2021	Europe	Austria
Austria/CeMM7408/2021	Europe	Austria
Austria/CeMM7137/2021	Europe	Austria
Austria/CeMM7132/2021	Europe	Austria
Austria/CeMM7239/2021	Europe	Austria
env/Austria/CeMM7310/2021	Europe	Austria
env/Austria/CeMM7308/2021	Europe	Austria
Austria/CeMM4194/2021	Europe	Austria
Austria/CeMM3920/2021	Europe	Austria
Austria/CeMM9631/2021	Europe	Austria
Austria/CeMM8417/2021	Europe	Austria
Austria/CeMM5366/2021	Europe	Austria
Austria/CeMM7647/2021	Europe	Austria
Austria/CeMM7658/2021	Europe	Austria
Austria/CeMM5360/2021	Europe	Austria
Austria/CeMM5346/2021	Europe	Austria
Austria/CeMM9140/2021	Europe	Austria
Austria/CeMM9077/2021	Europe	Austria
Austria/CeMM7263/2021	Europe	Austria
Austria/CeMM7645/2021	Europe	Austria
Austria/CeMM7643/2021	Europe	Austria
Austria/CeMM7642/2021	Europe	Austria
Austria/CeMM7641/2021	Europe	Austria
Austria/CeMM7260/2021	Europe	Austria
Austria/CeMM7496/2021	Europe	Austria
Austria/CeMM7492/2021	Europe	Austria
Austria/CeMM6837/2021	Europe	Austria
Austria/CeMM9034/2021	Europe	Austria
Austria/CeMM4064/2021	Europe	Austria
Austria/CeMM3766/2021	Europe	Austria
Austria/MUIV-0034/2021	Europe	Austria
Austria/MUIV-0037/2021	Europe	Austria
Austria/CeMM9143/2021	Europe	Austria
Austria/CeMM9146/2021	Europe	Austria
Austria/CeMM9109/2021	Europe	Austria
Austria/CeMM3494/2021	Europe	Austria
Austria/CeMM3406/2021	Europe	Austria
Austria/CeMM5331/2021	Europe	Austria
Austria/CeMM4942/2021	Europe	Austria
Austria/CeMM5410/2021	Europe	Austria
Austria/CeMM4748/2021	Europe	Austria
Austria/CeMM7460/2021	Europe	Austria
Austria/CeMM7351/2021	Europe	Austria
Austria/CeMM7473/2021	Europe	Austria
Austria/CeMM4823/2021	Europe	Austria
Austria/CeMM7448/2021	Europe	Austria
Austria/CeMM7480/2021	Europe	Austria
Austria/CeMM7352/2021	Europe	Austria
Austria/CeMM7453/2021	Europe	Austria
Austria/CeMM6566/2021	Europe	Austria
env/Austria/CeMM7717/2021	Europe	Austria
env/Austria/CeMM7745/2021	Europe	Austria
Austria/CeMM8402/2021	Europe	Austria
Austria/CeMM8405/2021	Europe	Austria
Austria/CeMM8445/2021	Europe	Austria
Austria/CeMM8446/2021	Europe	Austria
Austria/CeMM8437/2021	Europe	Austria
Austria/CeMM5330/2021	Europe	Austria
env/Austria/CeMM7756/2021	Europe	Austria
env/Austria/CeMM7753/2021	Europe	Austria
Austria/CeMM7691/2021	Europe	Austria
Austria/CeMM4945/2021	Europe	Austria
Austria/CeMM9399/2021	Europe	Austria
Austria/CeMM5348/2021	Europe	Austria
Austria/CeMM7695/2021	Europe	Austria
Austria/CeMM5415/2021	Europe	Austria
Austria/CeMM4758/2021	Europe	Austria
Austria/CeMM7930/2021	Europe	Austria
Austria/CeMM2286/2021	Europe	Austria
Austria/CeMM8727/2021	Europe	Austria
Austria/CeMM9209/2021	Europe	Austria
Austria/CeMM8759/2021	Europe	Austria
Austria/CeMM8731/2021	Europe	Austria
env/Austria/CeMM8137/2021	Europe	Austria
Austria/MUIV-0057/2021	Europe	Austria
env/Austria/CeMM11296/2021	Europe	Austria
Austria/CeMM11042/2021	Europe	Austria
Austria/CeMM6584/2021	Europe	Austria
Austria/CeMM11056/2021	Europe	Austria
env/Austria/CeMM8892/2021	Europe	Austria
Austria/CeMM5822/2021	Europe	Austria
Austria/CeMM11121/2021	Europe	Austria
env/Austria/CeMM8830/2021	Europe	Austria
Austria/CeMM6606/2021	Europe	Austria
Austria/MUIV-0063/2021	Europe	Austria
Austria/Dr-GernotWalder-13/2021	Europe	Austria
env/Austria/CeMM8152/2021	Europe	Austria
env/Austria/CeMM8154/2021	Europe	Austria
env/Austria/CeMM8200/2021	Europe	Austria
env/Austria/CeMM8208/2021	Europe	Austria
Austria/CeMM8016/2021	Europe	Austria
Austria/CeMM8082/2021	Europe	Austria
Austria/CeMM5836/2021	Europe	Austria
Austria/CeMM8062/2021	Europe	Austria
Austria/CeMM8083/2021	Europe	Austria
Austria/CeMM7868/2021	Europe	Austria
Austria/CeMM7974/2021	Europe	Austria
Austria/CeMM7872/2021	Europe	Austria
Austria/CeMM8243/2021	Europe	Austria
Austria/CeMM8247/2021	Europe	Austria
Austria/CeMM6587/2021	Europe	Austria
Austria/CeMM8224/2021	Europe	Austria
Austria/CeMM9193/2021	Europe	Austria
Austria/MUIV-0051/2021	Europe	Austria
Austria/CeMM3730/2021	Europe	Austria
Austria/CeMM3733/2021	Europe	Austria
Austria/CeMM3724/2021	Europe	Austria
Austria/CeMM3215/2021	Europe	Austria
Austria/CeMM3193/2021	Europe	Austria
Austria/CeMM5712/2021	Europe	Austria
Austria/CeMM9359/2021	Europe	Austria
Austria/CeMM9479/2021	Europe	Austria
Austria/CeMM9318/2021	Europe	Austria
Austria/CeMM9487/2021	Europe	Austria
Austria/CeMM9441/2021	Europe	Austria
env/Austria/CeMM6125/2021	Europe	Austria
env/Austria/CeMM6118/2021	Europe	Austria
env/Austria/CeMM6116/2021	Europe	Austria
Austria/CeMM8767/2021	Europe	Austria
env/Austria/CeMM6113/2021	Europe	Austria
env/Austria/CeMM5092/2021	Europe	Austria
env/Austria/CeMM5653/2021	Europe	Austria
env/Austria/CeMM5070/2021	Europe	Austria
Austria/CeMM5766/2021	Europe	Austria
Austria/CeMM5771/2021	Europe	Austria
Austria/CeMM4936/2021	Europe	Austria
Austria/CeMM7281/2021	Europe	Austria
Austria/CeMM7269/2021	Europe	Austria
Austria/CeMM7270/2021	Europe	Austria
Austria/CeMM8628/2021	Europe	Austria
Austria/MUIV-0049/2021	Europe	Austria
Austria/CeMM8652/2021	Europe	Austria
Austria/CeMM8683/2021	Europe	Austria
Austria/CeMM11723/2021	Europe	Austria
env/Austria/CeMM6138/2021	Europe	Austria
Austria/CeMM8241/2021	Europe	Austria
Austria/CeMM6017/2021	Europe	Austria
env/Austria/CeMM8808/2021	Europe	Austria
Austria/CeMM6665/2021	Europe	Austria
Austria/CeMM6630/2021	Europe	Austria
Austria/CeMM5814/2021	Europe	Austria
Austria/CeMM4442/2021	Europe	Austria
Austria/CeMM5968/2021	Europe	Austria
Austria/CeMM4365/2021	Europe	Austria
Austria/CeMM5813/2021	Europe	Austria
Austria/CeMM4438/2021	Europe	Austria
Austria/CeMM4441/2021	Europe	Austria
env/Austria/CeMM6434/2021	Europe	Austria
Austria/CeMM5817/2021	Europe	Austria
Austria/CeMM6636/2021	Europe	Austria
Austria/CeMM3105/2021	Europe	Austria
Austria/CeMM3102/2021	Europe	Austria
env/Austria/CeMM6556/2021	Europe	Austria
env/Austria/CeMM6540/2021	Europe	Austria
Austria/CeMM6672/2021	Europe	Austria
Austria/CeMM2257/2021	Europe	Austria
env/Austria/CeMM6552/2021	Europe	Austria
env/Austria/CeMM4544/2021	Europe	Austria
Austria/CeMM8611/2021	Europe	Austria
Austria/CeMM7843/2021	Europe	Austria
Austria/CeMM2310/2021	Europe	Austria
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/341841542/2021	Asia	Bahrain
Bahrain/NPS-13/2021	Asia	Bahrain
Bahrain/NPS-11/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/NPS-22/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bahrain/NPS-10/2021	Asia	Bahrain
Bahrain/341726177/2021	Asia	Bahrain
Bahrain/NPS-30/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/NPS-36/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/NPS-34/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-32/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/NPS-46/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bangladesh/CHRF-0357/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-09/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0179/2021	Asia	Bangladesh
Bangladesh/CHRF-0162/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Singapore/290/2021	Asia	Singapore
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-100402007/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/JUST-GC272-039_W5/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-02/2021	Asia	Bangladesh
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/G039392/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302302003/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-18/2021	Asia	Bangladesh
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302502005/2021	Asia	Bangladesh
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belgium/UZA-UA-CV2136229582/2021	Europe	Belgium
Belgium/AZDelta-03009-2124R/2021	Europe	Belgium
Belgium/ULG-11793/2021	Europe	Belgium
Belgium/rega-9267/2021	Europe	Belgium
Belgium/ULG-11746/2021	Europe	Belgium
Belgium/rega-8927/2021	Europe	Belgium
Belgium/UGent-6308/2021	Europe	Belgium
Belgium/rega-9882/2021	Europe	Belgium
Belgium/rega-9427/2021	Europe	Belgium
Belgium/UGent-5919/2021	Europe	Belgium
Belgium/rega-9411/2021	Europe	Belgium
Belgium/IPG-355/2021	Europe	Belgium
Belgium/rega-8576/2021	Europe	Belgium
Belgium/ULG-13685/2021	Europe	Belgium
Belgium/rega-8665/2021	Europe	Belgium
Belgium/UGent-6433/2021	Europe	Belgium
Belgium/ULG-13516/2021	Europe	Belgium
Belgium/UGent-5906/2021	Europe	Belgium
Belgium/rega-9405/2021	Europe	Belgium
Belgium/rega-1616/2021	Europe	Belgium
Belgium/rega-8594/2021	Europe	Belgium
Belgium/rega-1672/2020	Europe	Belgium
Belgium/ULG-15782/2021	Europe	Belgium
Belgium/rega-1579/2020	Europe	Belgium
Belgium/rega-1565/2021	Europe	Belgium
Belgium/rega-1651/2020	Europe	Belgium
Belgium/rega-8823/2021	Europe	Belgium
Belgium/UZA-UA-CV2093063471/2021	Europe	Belgium
Belgium/ULG-13490/2021	Europe	Belgium
Belgium/ULG-12935/2021	Europe	Belgium
Belgium/rega-9208/2021	Europe	Belgium
Belgium/rega-8856/2021	Europe	Belgium
Belgium/rega-8850/2021	Europe	Belgium
Belgium/rega-9156/2021	Europe	Belgium
Belgium/ULG-13422/2021	Europe	Belgium
Belgium/ULG-15590/2021	Europe	Belgium
Belgium/AZDelta-16610-2125R/2021	Europe	Belgium
Belgium/ULG-13682/2021	Europe	Belgium
Belgium/rega-9121/2021	Europe	Belgium
Belgium/UMONS-CV2141723422/2021	Europe	Belgium
Belgium/ULG-15683/2021	Europe	Belgium
Belgium/UGent-5841/2021	Europe	Belgium
Belgium/UGent-6208/2021	Europe	Belgium
Belgium/UGent-6049/2021	Europe	Belgium
Belgium/UGent-5720/2021	Europe	Belgium
Belgium/rega-9672/2021	Europe	Belgium
Belgium/rega-6563/2021	Europe	Belgium
Belgium/ULG-16487/2021	Europe	Belgium
Belgium/Jessa_55-2117-000736/2021	Europe	Belgium
Belgium/CHUNamur13349504/2021	Europe	Belgium
Belgium/rega-1794/2021	Europe	Belgium
Belgium/ULG-13231/2021	Europe	Belgium
Belgium/ULG-13195/2021	Europe	Belgium
Belgium/CHUNamur13426177/2021	Europe	Belgium
Belgium/rega-1852/2020	Europe	Belgium
Belgium/rega-1824/2020	Europe	Belgium
Belgium/rega-3965/2021	Europe	Belgium
Belgium/rega-3835/2021	Europe	Belgium
Belgium/rega-4391/2021	Europe	Belgium
Belgium/rega-3940/2021	Europe	Belgium
Belgium/rega-4002/2021	Europe	Belgium
Belgium/ULG-13042/2021	Europe	Belgium
Belgium/rega-3697/2021	Europe	Belgium
Belgium/rega-3643/2021	Europe	Belgium
Belgium/Jessa_55-2111-000559/2021	Europe	Belgium
Belgium/ULG-15059/2021	Europe	Belgium
Belgium/AZDelta-07155A/2021	Europe	Belgium
Belgium/UGent-6996/2021	Europe	Belgium
Belgium/Jessa_11-2123-005397ZOL/2021	Europe	Belgium
Belgium/UGent-7108/2021	Europe	Belgium
Belgium/rega-4058/2021	Europe	Belgium
Belgium/rega-6906/2021	Europe	Belgium
Belgium/rega-4823/2021	Europe	Belgium
Belgium/rega-4857/2021	Europe	Belgium
Belgium/UGent-3159/2021	Europe	Belgium
Belgium/UGent-3217/2021	Europe	Belgium
Belgium/AZDelta-16070-2117R/2021	Europe	Belgium
Belgium/AZDelta-21378-2117R/2021	Europe	Belgium
Belgium/AZDelta-02199-2118R/2021	Europe	Belgium
Belgium/UZA-UA-CV2029412677/2021	Europe	Belgium
Belgium/AZDelta-01703-2118R/2021	Europe	Belgium
Belgium/Jessa_55-2111-001399/2021	Europe	Belgium
Belgium/UGent-3342/2021	Europe	Belgium
Belgium/UGent-3264/2021	Europe	Belgium
Belgium/rega-4571/2021	Europe	Belgium
Belgium/ULG-13266/2021	Europe	Belgium
Belgium/Aalst-OLVZ-8095920/2021	Europe	Belgium
Belgium/ULG-15132/2021	Europe	Belgium
Belgium/UZA-UA-24959693/2021	Europe	Belgium
Belgium/UZA-UA-CV2193908816/2021	Europe	Belgium
Belgium/Jessa_11-2117-007348/2021	Europe	Belgium
Belgium/Jessa_21-2118-000895/2021	Europe	Belgium
Belgium/rega-4309/2021	Europe	Belgium
Belgium/rega-4372/2021	Europe	Belgium
Belgium/rega-4657/2021	Europe	Belgium
Belgium/rega-4444/2021	Europe	Belgium
Belgium/ULG-13262/2021	Europe	Belgium
Belgium/UZA-UA-CV2277916573/2021	Europe	Belgium
Belgium/UZA-UA-747374339/2021	Europe	Belgium
Belgium/UZA-UA-CV2054823041/2021	Europe	Belgium
Belgium/ULG-15416/2021	Europe	Belgium
Belgium/UGent-3682/2021	Europe	Belgium
Belgium/UZA-UA-CV2065638642/2021	Europe	Belgium
Belgium/UZA-UA-CV2086576292/2021	Europe	Belgium
Belgium/ULG-15383/2021	Europe	Belgium
Belgium/UZA-UA-0163/2021	Europe	Belgium
Belgium/UGent-2489/2021	Europe	Belgium
Belgium/UGent-2369/2021	Europe	Belgium
Belgium/AZDelta-14350-2112R/2021	Europe	Belgium
Belgium/UZA-UA-CV2151962679/2021	Europe	Belgium
Belgium/ULG-14578/2021	Europe	Belgium
Belgium/ZNA_21305655/2021	Europe	Belgium
Belgium/UGent-5081/2021	Europe	Belgium
Belgium/UGent-5343/2021	Europe	Belgium
Belgium/ULG-14780/2021	Europe	Belgium
Belgium/UGent-5016/2021	Europe	Belgium
Belgium/UGent-5011/2021	Europe	Belgium
Belgium/UGent-5099/2021	Europe	Belgium
Belgium/UGent-5190/2021	Europe	Belgium
Belgium/ULG-14720/2021	Europe	Belgium
Belgium/UZA-UA-CV2065234676/2021	Europe	Belgium
Belgium/Briant-210531117701/2021	Europe	Belgium
Belgium/UGent-5547/2021	Europe	Belgium
Belgium/UZA-UA-547516688/2021	Europe	Belgium
Belgium/AZDelta-01373-2116R/2021	Europe	Belgium
Belgium/ULG-15462/2021	Europe	Belgium
Belgium/UZA-UA-910JJJ/2021	Europe	Belgium
Belgium/UZA-UA-O87JKJ/2021	Europe	Belgium
Belgium/AZDelta-10525-2118R/2021	Europe	Belgium
Belgium/ZNA_21113662/2021	Europe	Belgium
Belgium/AZDelta-01348-2112R/2021	Europe	Belgium
Belgium/UZA-UA-CV2140557604/2021	Europe	Belgium
Belgium/Jessa-55-2112-000277/2021	Europe	Belgium
Belgium/Jessa-55-2112-000130/2021	Europe	Belgium
Belgium/ULG-14973/2021	Europe	Belgium
Belgium/UZA-UA-447857577/2021	Europe	Belgium
Belgium/CHUNamur13332369/2021	Europe	Belgium
Belgium/CHUNamur13335018/2021	Europe	Belgium
Belgium/IPG-278/2021	Europe	Belgium
Belgium/AZDelta-20342-2114R/2021	Europe	Belgium
Belgium/AZDelta-03625-2116M/2021	Europe	Belgium
Belgium/AZDelta-01204-2115R/2021	Europe	Belgium
Belgium/AZKLINA121-062505/2021	Europe	Belgium
Belgium/rega-2198/2021	Europe	Belgium
Belgium/rega-2238/2021	Europe	Belgium
Belgium/UZA-UA-6847226807/2021	Europe	Belgium
Belgium/UMONS-P015638401/2021	Europe	Belgium
Belgium/ULG-11423/2021	Europe	Belgium
Belgium/ULG-15501/2021	Europe	Belgium
Belgium/ULG-16271/2021	Europe	Belgium
Belgium/ULG-14596/2021	Europe	Belgium
Belgium/UGent-3168/2021	Europe	Belgium
Belgium/UZA-UA-CV2136278789/2021	Europe	Belgium
Belgium/rega-2995/2021	Europe	Belgium
Belgium/AZDelta-02746-2120R/2021	Europe	Belgium
Belgium/CHUNamur13357441/2021	Europe	Belgium
Belgium/UZA-UA-47913378/2021	Europe	Belgium
Belgium/Jessa_11-2108-003772/2021	Europe	Belgium
Belgium/Jessa_11-2121-004431ZOL/2021	Europe	Belgium
Belgium/UZA-UA-CV2085930436/2021	Europe	Belgium
Belgium/rega-3145/2021	Europe	Belgium
Belgium/ULG-12671/2021	Europe	Belgium
Belgium/UZA-UA-CV1004145313/2021	Europe	Belgium
Belgium/Jessa_55-2104-000261/2021	Europe	Belgium
Belgium/rega-3120/2021	Europe	Belgium
Belgium/AZDelta22956-2105R/2021	Europe	Belgium
Belgium/rega-2931/2021	Europe	Belgium
Belgium/AZDelta21903-2105R/2021	Europe	Belgium
Belgium/CHUNamur1331050301/2021	Europe	Belgium
Belgium/rega-10386/2021	Europe	Belgium
Belgium/CHUNamur1331344401/2021	Europe	Belgium
Belgium/UZA-UA-CV2055645218/2021	Europe	Belgium
Belgium/Jessa_55-2116-000804/2021	Europe	Belgium
Belgium/Jessa_55-2115-000741/2021	Europe	Belgium
Belgium/WHT-UMONS-CV0625962521/2021	Europe	Belgium
Belgium/UGent-7416/2021	Europe	Belgium
Belgium/CHUNamur13276116/2021	Europe	Belgium
Belgium/CHUNamur1325519701/2021	Europe	Belgium
Belgium/CHUNamur1325668201/2021	Europe	Belgium
Belgium/UZA-UA-48906956/2021	Europe	Belgium
Belgium/UZA-UA-TLM524/2021	Europe	Belgium
Belgium/UZA-UA-THW170/2021	Europe	Belgium
Belgium/UZA-UA-CV2275124286/2021	Europe	Belgium
Belgium/AZDelta-17698-2120R/2021	Europe	Belgium
Belgium/ULG-12276/2021	Europe	Belgium
Belgium/rega-5654/2021	Europe	Belgium
Belgium/rega-5434/2021	Europe	Belgium
