strain	region	country
Argentina/INEI103281/2021	South America	Argentina
Argentina/INEI103290/2021	South America	Argentina
Argentina/INEI104436/2021	South America	Argentina
Argentina/INEI102294/2021	South America	Argentina
Argentina/INEI104003/2021	South America	Argentina
Argentina/INEI104767/2021	South America	Argentina
Argentina/INEI104269/2021	South America	Argentina
Argentina/INEI104243/2021	South America	Argentina
Argentina/INEIINBIRS-41/2021	South America	Argentina
Argentina/INEIINBIRS-14/2021	South America	Argentina
Argentina/INEI104339/2021	South America	Argentina
Argentina/INEI104086/2021	South America	Argentina
Argentina/INEI104297/2021	South America	Argentina
Argentina/INEI103046/2021	South America	Argentina
Argentina/INEI103794/2021	South America	Argentina
Argentina/INEI103832/2021	South America	Argentina
Argentina/INEI103995/2021	South America	Argentina
Argentina/INEI104002/2021	South America	Argentina
Argentina/INEI103420/2021	South America	Argentina
Argentina/INEI103043/2021	South America	Argentina
Argentina/PAIS-A0516/2021	South America	Argentina
Argentina/INEI104491/2021	South America	Argentina
Argentina/PAIS-A0518/2021	South America	Argentina
Argentina/PAIS-G0204/2021	South America	Argentina
Argentina/PAIS-A0528/2021	South America	Argentina
Argentina/PAIS-A0501/2021	South America	Argentina
Argentina/PAIS-A0500/2021	South America	Argentina
Argentina/PAIS-A0523/2021	South America	Argentina
Argentina/PAIS-A0525/2021	South America	Argentina
Argentina/PAIS-E0246/2021	South America	Argentina
Argentina/PAIS-E0221/2021	South America	Argentina
Argentina/PAIS-E0223/2021	South America	Argentina
Argentina/PAIS-E0224/2021	South America	Argentina
Argentina/PAIS-E0201/2021	South America	Argentina
Argentina/PAIS-A0470/2021	South America	Argentina
Argentina/PAIS-A0515/2021	South America	Argentina
Argentina/PAIS-G0312/2021	South America	Argentina
Argentina/PAIS-G0324/2021	South America	Argentina
Argentina/PAIS-G0205/2021	South America	Argentina
Argentina/PAIS-G0206/2021	South America	Argentina
Argentina/INEI103418/2021	South America	Argentina
Argentina/PAIS-A0549/2021	South America	Argentina
Argentina/PAIS-A0512/2021	South America	Argentina
Argentina/PAIS-A0502/2021	South America	Argentina
Argentina/PAIS-A0534/2021	South America	Argentina
Argentina/PAIS-G0207/2021	South America	Argentina
Argentina/PAIS-A0533/2021	South America	Argentina
Argentina/PAIS-A0538/2021	South America	Argentina
Argentina/PAIS-A0532/2021	South America	Argentina
Argentina/PAIS-A0548/2021	South America	Argentina
Argentina/PAIS-A0551/2021	South America	Argentina
Argentina/PAIS-A0554/2021	South America	Argentina
Austria/CeMM6006/2021	Europe	Austria
env/Austria/CeMM7725/2021	Europe	Austria
Austria/CeMM9140/2021	Europe	Austria
Austria/CeMM6590/2021	Europe	Austria
Austria/CeMM3892/2021	Europe	Austria
Austria/CeMM3861/2021	Europe	Austria
Austria/CeMM9073/2021	Europe	Austria
Austria/CeMM6476/2021	Europe	Austria
Austria/CeMM6594/2021	Europe	Austria
Austria/CeMM4428/2021	Europe	Austria
Austria/CeMM11334/2021	Europe	Austria
Austria/CeMM11620/2021	Europe	Austria
env/Austria/CeMM4509/2021	Europe	Austria
Austria/CeMM4997/2021	Europe	Austria
env/Austria/CeMM7719/2021	Europe	Austria
Austria/CeMM11310/2021	Europe	Austria
env/Austria/CeMM4515/2021	Europe	Austria
Austria/CeMM6090/2021	Europe	Austria
Austria/CeMM6010/2021	Europe	Austria
Austria/CeMM6016/2021	Europe	Austria
Austria/CeMM6033/2021	Europe	Austria
Austria/MUIV-0044/2021	Europe	Austria
env/Austria/CeMM11278/2021	Europe	Austria
Austria/CeMM5335/2021	Europe	Austria
Austria/CeMM11207/2021	Europe	Austria
Austria/CeMM6574/2021	Europe	Austria
Austria/CeMM4067/2021	Europe	Austria
env/Austria/CeMM7716/2021	Europe	Austria
Austria/CeMM2293/2021	Europe	Austria
Austria/CeMM7266/2021	Europe	Austria
Austria/CeMM7643/2021	Europe	Austria
Austria/CeMM7670/2021	Europe	Austria
Austria/CeMM7707/2021	Europe	Austria
Austria/CeMM7706/2021	Europe	Austria
Austria/CeMM7669/2021	Europe	Austria
Austria/CeMM7661/2021	Europe	Austria
Austria/CeMM7684/2021	Europe	Austria
Austria/CeMM7680/2021	Europe	Austria
Austria/CeMM2419/2021	Europe	Austria
Austria/CeMM5283/2021	Europe	Austria
Austria/CeMM2415/2021	Europe	Austria
Austria/CeMM3496/2021	Europe	Austria
Austria/CeMM3785/2021	Europe	Austria
Austria/CeMM3543/2021	Europe	Austria
Austria/CeMM2239/2021	Europe	Austria
Austria/CeMM2246/2021	Europe	Austria
Austria/CeMM7646/2021	Europe	Austria
env/Austria/CeMM7753/2021	Europe	Austria
env/Austria/CeMM7749/2021	Europe	Austria
env/Austria/CeMM7518/2021	Europe	Austria
env/Austria/CeMM7715/2021	Europe	Austria
Austria/CeMM3491/2021	Europe	Austria
env/Austria/CeMM4542/2021	Europe	Austria
Austria/CeMM4106/2021	Europe	Austria
Austria/CeMM2243/2021	Europe	Austria
Austria/CeMM2255/2021	Europe	Austria
Austria/CeMM4429/2021	Europe	Austria
Austria/CeMM11718/2021	Europe	Austria
Austria/CeMM9125/2021	Europe	Austria
Austria/CeMM8082/2021	Europe	Austria
Austria/CeMM7966/2021	Europe	Austria
Austria/CeMM7897/2021	Europe	Austria
Austria/CeMM4188/2021	Europe	Austria
Austria/CeMM4203/2021	Europe	Austria
Austria/CeMM4919/2021	Europe	Austria
Austria/CeMM4376/2021	Europe	Austria
Austria/CeMM5806/2021	Europe	Austria
env/Austria/CeMM6539/2021	Europe	Austria
Austria/CeMM5776/2021	Europe	Austria
Austria/CeMM6617/2021	Europe	Austria
Austria/WeyreggaA-14/2021	Europe	Austria
Austria/CeMM6647/2021	Europe	Austria
Austria/CeMM6649/2021	Europe	Austria
Austria/CeMM6630/2021	Europe	Austria
Austria/CeMM5817/2021	Europe	Austria
Austria/CeMM5792/2021	Europe	Austria
env/Austria/CeMM8194/2021	Europe	Austria
Austria/CeMM9367/2021	Europe	Austria
env/Austria/CeMM6439/2021	Europe	Austria
Austria/CeMM9340/2021	Europe	Austria
env/Austria/CeMM8141/2021	Europe	Austria
env/Austria/CeMM6452/2021	Europe	Austria
Austria/Dr-GernotWalder-12/2021	Europe	Austria
env/Austria/CeMM6453/2021	Europe	Austria
Austria/CeMM8002/2021	Europe	Austria
Austria/CeMM8003/2021	Europe	Austria
Austria/CeMM7974/2021	Europe	Austria
Austria/CeMM7975/2021	Europe	Austria
Austria/CeMM5018/2021	Europe	Austria
Austria/MUIV-0023/2021	Europe	Austria
Austria/CeMM9031/2021	Europe	Austria
Austria/CeMM3959/2021	Europe	Austria
Austria/CeMM5024/2021	Europe	Austria
Austria/CeMM9086/2021	Europe	Austria
Austria/CeMM9106/2021	Europe	Austria
Austria/CeMM9089/2021	Europe	Austria
Austria/CeMM9092/2021	Europe	Austria
Austria/MUIV-0049/2021	Europe	Austria
Austria/CeMM8086/2021	Europe	Austria
Austria/CeMM4155/2021	Europe	Austria
Austria/CeMM11163/2021	Europe	Austria
Austria/CeMM8089/2021	Europe	Austria
Austria/CeMM8241/2021	Europe	Austria
Austria/CeMM7943/2021	Europe	Austria
Austria/CeMM7962/2021	Europe	Austria
Austria/CeMM7829/2021	Europe	Austria
Austria/CeMM5824/2021	Europe	Austria
Austria/CeMM5845/2021	Europe	Austria
Austria/CeMM5864/2021	Europe	Austria
Austria/CeMM8227/2021	Europe	Austria
Austria/CeMM8246/2021	Europe	Austria
Austria/CeMM8248/2021	Europe	Austria
Austria/CeMM8253/2021	Europe	Austria
Austria/CeMM8265/2021	Europe	Austria
Austria/CeMM7854/2021	Europe	Austria
Austria/CeMM9094/2021	Europe	Austria
Austria/MUIV-0047/2021	Europe	Austria
Austria/CeMM7175/2021	Europe	Austria
Austria/CeMM10957/2021	Europe	Austria
Austria/CeMM7200/2021	Europe	Austria
env/Austria/CeMM8349/2021	Europe	Austria
Austria/CeMM8399/2021	Europe	Austria
env/Austria/CeMM8350/2021	Europe	Austria
Austria/CeMM5711/2021	Europe	Austria
Austria/CeMM8914/2021	Europe	Austria
Austria/CeMM8440/2021	Europe	Austria
env/Austria/CeMM7230/2021	Europe	Austria
env/Austria/CeMM7319/2021	Europe	Austria
Austria/CeMM5527/2021	Europe	Austria
env/Austria/CeMM7321/2021	Europe	Austria
Austria/CeMM7383/2021	Europe	Austria
Austria/CeMM7140/2021	Europe	Austria
Austria/CeMM7284/2021	Europe	Austria
Austria/CeMM4932/2021	Europe	Austria
Austria/CeMM7139/2021	Europe	Austria
Austria/CeMM7398/2021	Europe	Austria
Austria/CeMM7397/2021	Europe	Austria
Austria/CeMM5773/2021	Europe	Austria
Austria/CeMM9626/2021	Europe	Austria
Austria/CeMM9648/2021	Europe	Austria
Austria/CeMM7281/2021	Europe	Austria
Austria/CeMM5401/2021	Europe	Austria
Austria/CeMM5420/2021	Europe	Austria
Austria/CeMM7189/2021	Europe	Austria
Austria/CeMM7923/2021	Europe	Austria
Austria/CeMM8461/2021	Europe	Austria
Austria/CeMM8458/2021	Europe	Austria
Austria/CeMM7151/2021	Europe	Austria
Austria/CeMM8658/2021	Europe	Austria
env/Austria/CeMM8361/2021	Europe	Austria
env/Austria/CeMM8327/2021	Europe	Austria
Austria/CeMM5363/2021	Europe	Austria
Austria/CeMM7187/2021	Europe	Austria
Austria/CeMM8767/2021	Europe	Austria
Austria/CeMM8769/2021	Europe	Austria
Austria/CeMM8703/2021	Europe	Austria
Austria/CeMM8694/2021	Europe	Austria
env/Austria/CeMM7292/2021	Europe	Austria
Austria/CeMM10939/2021	Europe	Austria
env/Austria/CeMM7219/2021	Europe	Austria
Austria/CeMM7771/2021	Europe	Austria
Austria/CeMM7203/2021	Europe	Austria
Austria/CeMM8412/2021	Europe	Austria
Austria/CeMM8616/2021	Europe	Austria
Austria/CeMM7271/2021	Europe	Austria
Austria/CeMM7267/2021	Europe	Austria
Austria/CeMM7199/2021	Europe	Austria
Austria/CeMM5381/2021	Europe	Austria
Austria/CeMM7930/2021	Europe	Austria
env/Austria/CeMM8902/2021	Europe	Austria
Austria/CeMM5714/2021	Europe	Austria
env/Austria/CeMM5094/2021	Europe	Austria
env/Austria/CeMM8890/2021	Europe	Austria
Austria/CeMM3248/2021	Europe	Austria
env/Austria/CeMM5578/2021	Europe	Austria
Austria/CeMM3195/2021	Europe	Austria
env/Austria/CeMM6105/2021	Europe	Austria
env/Austria/CeMM5050/2021	Europe	Austria
Austria/CeMM7115/2021	Europe	Austria
Austria/CeMM7380/2021	Europe	Austria
Austria/CeMM7127/2021	Europe	Austria
Austria/CeMM7344/2021	Europe	Austria
Austria/CeMM7457/2021	Europe	Austria
Austria/CeMM7466/2021	Europe	Austria
Austria/CeMM7361/2021	Europe	Austria
Austria/CeMM7444/2021	Europe	Austria
Austria/CeMM7247/2021	Europe	Austria
Austria/CeMM7442/2021	Europe	Austria
Austria/CeMM6566/2021	Europe	Austria
Austria/CeMM7259/2021	Europe	Austria
env/Austria/CeMM6117/2021	Europe	Austria
env/Austria/CeMM6127/2021	Europe	Austria
env/Austria/CeMM5092/2021	Europe	Austria
env/Austria/CeMM8880/2021	Europe	Austria
Austria/CeMM5564/2021	Europe	Austria
Austria/CeMM5679/2021	Europe	Austria
Austria/CeMM10896/2021	Europe	Austria
Austria/CeMM10905/2021	Europe	Austria
Austria/CeMM7396/2021	Europe	Austria
Austria/CeMM8800/2021	Europe	Austria
Austria/CeMM8607/2021	Europe	Austria
env/Austria/CeMM8881/2021	Europe	Austria
Austria/CeMM7129/2021	Europe	Austria
env/Austria/CeMM9753/2021	Europe	Austria
env/Austria/CeMM7234/2021	Europe	Austria
Bahrain/NPS-45/2021	Asia	Bahrain
Bahrain/341841542/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/970312612/2021	Asia	Bahrain
Bahrain/5901683889/2021	Asia	Bahrain
Bahrain/NPS-34/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-36/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/NPS-16/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/NPS-11/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/NPS-42/2021	Asia	Bahrain
Bahrain/341725942/2021	Asia	Bahrain
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/342051382/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/342056306/2021	Asia	Bahrain
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/342039561/2021	Asia	Bahrain
Bahrain/342039495/2021	Asia	Bahrain
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/ideSHi-ESP003/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0155/2021	Asia	Bangladesh
Singapore/290/2021	Asia	Singapore
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-100402007/2021	Asia	Bangladesh
Bangladesh/BCSIR-NILMRC-750/2021	Asia	Bangladesh
Bangladesh/icddrb-7378/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/CHRF-0135/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/icddrb-047217/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-22/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-09/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-03/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-24/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-02/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/BCSIR-JU-16/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302102001/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belgium/rega-5565/2021	Europe	Belgium
Belgium/rega-5702/2021	Europe	Belgium
Belgium/rega-5935/2021	Europe	Belgium
Belgium/rega-5478/2021	Europe	Belgium
Belgium/rega-5491/2021	Europe	Belgium
Belgium/rega-5670/2021	Europe	Belgium
Belgium/CHUNamur13239163/2021	Europe	Belgium
Belgium/CHUNamur1321568901/2021	Europe	Belgium
Belgium/rega-4193/2021	Europe	Belgium
Belgium/rega-6275/2021	Europe	Belgium
Belgium/ULG-16263/2021	Europe	Belgium
Belgium/rega-5988/2021	Europe	Belgium
Belgium/MBLGOT031518/2021	Europe	Belgium
Belgium/rega-5636/2021	Europe	Belgium
Belgium/rega-6055/2021	Europe	Belgium
Belgium/rega-5886/2021	Europe	Belgium
Belgium/rega-5878/2021	Europe	Belgium
Belgium/rega-5875/2021	Europe	Belgium
Belgium/rega-4899/2021	Europe	Belgium
Belgium/CHUNamur13237648/2021	Europe	Belgium
Belgium/rega-4919/2021	Europe	Belgium
Belgium/rega-5651/2021	Europe	Belgium
Belgium/UGent-4541/2021	Europe	Belgium
Belgium/AZDelta-17696-2111R/2021	Europe	Belgium
Belgium/UGent-5268/2021	Europe	Belgium
Belgium/CHUNamur1325009401/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2086448273/2021	Europe	Belgium
Belgium/UZA-UA-24927746/2021	Europe	Belgium
Belgium/UZA-UA-31112935/2021	Europe	Belgium
Belgium/UZA-UA-TCJ223/2021	Europe	Belgium
Belgium/ULG-13908/2021	Europe	Belgium
Belgium/UGent-5031/2021	Europe	Belgium
Belgium/ULG-13861/2021	Europe	Belgium
Belgium/UGent-5129/2021	Europe	Belgium
Belgium/ULG-14793/2021	Europe	Belgium
Belgium/UZA-UA-24996206/2021	Europe	Belgium
Belgium/UMONS-P01-88429-01/2021	Europe	Belgium
Belgium/UGent-4885/2021	Europe	Belgium
Belgium/Aalst-OLVZ-8143273/2021	Europe	Belgium
Belgium/UGent-5057/2021	Europe	Belgium
Belgium/AZKLINA121-083938/2021	Europe	Belgium
Belgium/rega-5008/2021	Europe	Belgium
Belgium/ULG-14696/2021	Europe	Belgium
Belgium/ULG-14725/2021	Europe	Belgium
Belgium/CHUNamur1327931701/2021	Europe	Belgium
Belgium/CHUNamur1328739001/2021	Europe	Belgium
Belgium/ZNA_21361236/2021	Europe	Belgium
Belgium/ZNA_21341979/2021	Europe	Belgium
Belgium/ULG-14528/2021	Europe	Belgium
Belgium/IPG-187/2021	Europe	Belgium
Belgium/Briant-121039224/2021	Europe	Belgium
Belgium/ULG-14704/2021	Europe	Belgium
Belgium/ULG-12960/2021	Europe	Belgium
Belgium/ULG-12963/2021	Europe	Belgium
Belgium/UGent-4935/2021	Europe	Belgium
Belgium/UGent-5144/2021	Europe	Belgium
Belgium/UGent-5104/2021	Europe	Belgium
Belgium/UGent-5163/2021	Europe	Belgium
Belgium/rega-2193/2021	Europe	Belgium
Belgium/ULG-14820/2021	Europe	Belgium
Belgium/ULG-13784/2021	Europe	Belgium
Belgium/ULG-13853/2021	Europe	Belgium
Belgium/rega-7138/2021	Europe	Belgium
Belgium/rega-5513/2021	Europe	Belgium
Belgium/rega-3912/2021	Europe	Belgium
Belgium/rega-3808/2021	Europe	Belgium
Belgium/rega-1757/2021	Europe	Belgium
Belgium/rega-1767/2021	Europe	Belgium
Belgium/rega-1962/2021	Europe	Belgium
Belgium/ULG-13066/2021	Europe	Belgium
Belgium/ULG-13127/2021	Europe	Belgium
Belgium/rega-3646/2021	Europe	Belgium
Belgium/rega-1591/2020	Europe	Belgium
Belgium/rega-1603/2020	Europe	Belgium
Belgium/rega-3904/2021	Europe	Belgium
Belgium/rega-3735/2021	Europe	Belgium
Belgium/UZA-UA-CV2106339337/2021	Europe	Belgium
Belgium/rega-3572/2021	Europe	Belgium
Belgium/rega-3613/2021	Europe	Belgium
Belgium/UZA-UA-CV2077734037/2021	Europe	Belgium
Belgium/Jessa_55-2115-000860/2021	Europe	Belgium
Belgium/Jessa_55-2115-000092/2021	Europe	Belgium
Belgium/UZA-UA-CV2056936934/2021	Europe	Belgium
Belgium/CHUNamur1331582401/2021	Europe	Belgium
Belgium/UZA-UA-CV2090372834/2021	Europe	Belgium
Belgium/UZA-UA-CV2114074883/2021	Europe	Belgium
Belgium/UZA-UA-CV2153907127/2021	Europe	Belgium
Belgium/Jessa_11-2115-006966/2021	Europe	Belgium
Belgium/rega-3833/2021	Europe	Belgium
Belgium/ULG-14183/2021	Europe	Belgium
Belgium/UGent-4292/2021	Europe	Belgium
Belgium/UGent-4699/2021	Europe	Belgium
Belgium/UGent-4201/2021	Europe	Belgium
Belgium/UGent-4834/2021	Europe	Belgium
Belgium/UGent-4432/2021	Europe	Belgium
Belgium/UGent-4625/2021	Europe	Belgium
Belgium/ULG-14409/2021	Europe	Belgium
Belgium/ULG-14205/2021	Europe	Belgium
Belgium/UZA-UA-47882559/2021	Europe	Belgium
Belgium/UGent-6904/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2110151235/2021	Europe	Belgium
Belgium/UGent-7107/2021	Europe	Belgium
Belgium/ULG-14334/2021	Europe	Belgium
Belgium/UZA-UA-0973/2021	Europe	Belgium
Belgium/ULG-14052/2021	Europe	Belgium
Belgium/UGent-7064/2021	Europe	Belgium
Belgium/UZA-UA-24934774/2021	Europe	Belgium
Belgium/ULG-14842/2021	Europe	Belgium
Belgium/ULG-14076/2021	Europe	Belgium
Belgium/rega-1651/2020	Europe	Belgium
Belgium/ULG-14220/2021	Europe	Belgium
Belgium/ULG-14231/2021	Europe	Belgium
Belgium/Jessa-55-2112-000320/2021	Europe	Belgium
Belgium/rega-4657/2021	Europe	Belgium
Belgium/UZA-UA-25005016/2021	Europe	Belgium
Belgium/UZA-UA-24926279/2021	Europe	Belgium
Belgium/UZA-UA-CV2278033074/2021	Europe	Belgium
Belgium/rega-1966/2021	Europe	Belgium
Belgium/rega-5326/2021	Europe	Belgium
Belgium/rega-6337/2021	Europe	Belgium
Belgium/rega-7501/2021	Europe	Belgium
Belgium/rega-6493/2021	Europe	Belgium
Belgium/AZDelta-00518-2114R/2021	Europe	Belgium
Belgium/rega-7334/2021	Europe	Belgium
Belgium/rega-7487/2021	Europe	Belgium
Belgium/rega-7258/2021	Europe	Belgium
Belgium/UZA-UA-CV2008724496/2021	Europe	Belgium
Belgium/rega-6898/2021	Europe	Belgium
Belgium/rega-6564/2021	Europe	Belgium
Belgium/rega-6581/2021	Europe	Belgium
Belgium/rega-5315/2021	Europe	Belgium
Belgium/ULG-16224/2021	Europe	Belgium
Belgium/ULG-14531/2021	Europe	Belgium
Belgium/ZNA_21105693/2021	Europe	Belgium
Belgium/rega-5529/2021	Europe	Belgium
Belgium/rega-5562/2021	Europe	Belgium
Belgium/UGent-4207/2021	Europe	Belgium
Belgium/UGent-4098/2021	Europe	Belgium
Belgium/rega-6652/2021	Europe	Belgium
Belgium/ZNA_21245766/2021	Europe	Belgium
Belgium/UZA-UA-CV2132340185/2021	Europe	Belgium
Belgium/ULG-13340/2021	Europe	Belgium
Belgium/UGent-3267/2021	Europe	Belgium
Belgium/UGent-3316/2021	Europe	Belgium
Belgium/IPG-251/2021	Europe	Belgium
Belgium/rega-1842/2020	Europe	Belgium
Belgium/rega-6993/2021	Europe	Belgium
Belgium/UGent-3547/2021	Europe	Belgium
Belgium/rega-1812/2020	Europe	Belgium
Belgium/rega-6907/2021	Europe	Belgium
Belgium/rega-1979/2021	Europe	Belgium
Belgium/Jessa_55-2114-000525/2021	Europe	Belgium
Belgium/ULG-13275/2021	Europe	Belgium
Belgium/Jessa_55-2112-001441/2021	Europe	Belgium
Belgium/UGent-4458/2021	Europe	Belgium
Belgium/IPG-179/2021	Europe	Belgium
Belgium/Jessa_55-2113-001623/2021	Europe	Belgium
Belgium/Jessa_21-2113-001862/2021	Europe	Belgium
Belgium/UZA-UA-815386210/2021	Europe	Belgium
Belgium/UGent-3229/2021	Europe	Belgium
Belgium/AZKLINA121-123176/2021	Europe	Belgium
Belgium/UZA-UA-CV2065247915/2021	Europe	Belgium
Belgium/ULG-13353/2021	Europe	Belgium
Belgium/ULG-16266/2021	Europe	Belgium
Belgium/Jessa_55-2112-001490/2021	Europe	Belgium
Belgium/UGent-5428/2021	Europe	Belgium
Belgium/ULG-16295/2021	Europe	Belgium
Belgium/UZA-UA-CV2136188560/2021	Europe	Belgium
Belgium/rega-8197/2021	Europe	Belgium
Belgium/rega-9760/2021	Europe	Belgium
Belgium/rega-8196/2021	Europe	Belgium
Belgium/rega-8156/2021	Europe	Belgium
Belgium/rega-8330/2021	Europe	Belgium
Belgium/rega-7823/2021	Europe	Belgium
Belgium/rega-8117/2021	Europe	Belgium
Belgium/rega-7731/2021	Europe	Belgium
Belgium/rega-7914/2021	Europe	Belgium
Belgium/rega-8353/2021	Europe	Belgium
Belgium/rega-8048/2021	Europe	Belgium
Belgium/ULG-11803/2021	Europe	Belgium
Belgium/UZA-UA-CV2067352512/2021	Europe	Belgium
Belgium/UZA-UA-CV2116122492/2021	Europe	Belgium
Belgium/rega-3320/2021	Europe	Belgium
Belgium/rega-3496/2021	Europe	Belgium
Belgium/rega-3503/2021	Europe	Belgium
Belgium/ULG-15921/2021	Europe	Belgium
Belgium/UZA-UA-CV2235349842/2021	Europe	Belgium
Belgium/UZA-UA-647908771/2021	Europe	Belgium
Belgium/rega-3265/2021	Europe	Belgium
Belgium/CHUNamur13387223/2021	Europe	Belgium
Belgium/UZA-UA-CV2011633183/2021	Europe	Belgium
Belgium/Jessa_55-2120-000392/2021	Europe	Belgium
