strain	region	country
Argentina/INEI104593/2021	South America	Argentina
Argentina/INEI104652/2021	South America	Argentina
Argentina/INEI104661/2021	South America	Argentina
Argentina/INEI104662/2021	South America	Argentina
Argentina/INEI104666/2021	South America	Argentina
Argentina/INEI104527/2021	South America	Argentina
Argentina/INEI104751/2021	South America	Argentina
Argentina/PAIS-A0500/2021	South America	Argentina
Argentina/PAIS-E0243/2021	South America	Argentina
Argentina/INEI104528/2021	South America	Argentina
Argentina/PAIS-A0501/2021	South America	Argentina
Argentina/PAIS-A0523/2021	South America	Argentina
Argentina/PAIS-A0528/2021	South America	Argentina
Argentina/PAIS-A0548/2021	South America	Argentina
Argentina/PAIS-A0551/2021	South America	Argentina
Argentina/PAIS-A0554/2021	South America	Argentina
Argentina/PAIS-A0533/2021	South America	Argentina
Argentina/PAIS-A0534/2021	South America	Argentina
Argentina/PAIS-A0536/2021	South America	Argentina
Argentina/PAIS-A0538/2021	South America	Argentina
Argentina/PAIS-A0526/2021	South America	Argentina
Argentina/PAIS-A0502/2021	South America	Argentina
Argentina/PAIS-A0512/2021	South America	Argentina
Argentina/PAIS-G0312/2021	South America	Argentina
Argentina/PAIS-G0324/2021	South America	Argentina
Argentina/PAIS-A0518/2021	South America	Argentina
Argentina/PAIS-A0515/2021	South America	Argentina
Argentina/PAIS-A0516/2021	South America	Argentina
Argentina/INEIINBIRS-41/2021	South America	Argentina
Argentina/INEIINBIRS-14/2021	South America	Argentina
Argentina/PAIS-A0532/2021	South America	Argentina
Argentina/PAIS-E0201/2021	South America	Argentina
Argentina/PAIS-A0513/2021	South America	Argentina
Argentina/PAIS-A0555/2021	South America	Argentina
Argentina/PAIS-A0529/2021	South America	Argentina
Argentina/INEI104129/2021	South America	Argentina
Argentina/PAIS-A0549/2021	South America	Argentina
Argentina/INEI103281/2021	South America	Argentina
Argentina/INEI104053/2021	South America	Argentina
Argentina/INEI103418/2021	South America	Argentina
Argentina/INEI103362/2021	South America	Argentina
Argentina/INEI103268/2021	South America	Argentina
Argentina/INEI104091/2021	South America	Argentina
Argentina/PAIS-E0246/2021	South America	Argentina
Argentina/PAIS-G0204/2021	South America	Argentina
Argentina/PAIS-E0221/2021	South America	Argentina
Argentina/PAIS-E0223/2021	South America	Argentina
Argentina/INEI104436/2021	South America	Argentina
Argentina/PAIS-E0224/2021	South America	Argentina
Argentina/PAIS-G0207/2021	South America	Argentina
Argentina/PAIS-G0206/2021	South America	Argentina
Argentina/PAIS-G0205/2021	South America	Argentina
Austria/CeMM6476/2021	Europe	Austria
Austria/CeMM6597/2021	Europe	Austria
Austria/Voecklamarkt-19/2021	Europe	Austria
Austria/CeMM5539/2021	Europe	Austria
env/Austria/CeMM8335/2021	Europe	Austria
env/Austria/CeMM8353/2021	Europe	Austria
Austria/CeMM5771/2021	Europe	Austria
Austria/CeMM6585/2021	Europe	Austria
Austria/CeMM8588/2021	Europe	Austria
Austria/CeMM8576/2021	Europe	Austria
Austria/CeMM6586/2021	Europe	Austria
Austria/CeMM5829/2021	Europe	Austria
Austria/MUIV-0051/2021	Europe	Austria
Austria/MUIV-0052/2021	Europe	Austria
Austria/CeMM8459/2021	Europe	Austria
Austria/CeMM8461/2021	Europe	Austria
Austria/CeMM6583/2021	Europe	Austria
Austria/CeMM3105/2021	Europe	Austria
Austria/CeMM3789/2021	Europe	Austria
Austria/CeMM4061/2021	Europe	Austria
Austria/CeMM3394/2021	Europe	Austria
env/Austria/CeMM9734/2021	Europe	Austria
Austria/CeMM10931/2021	Europe	Austria
Austria/CeMM9593/2021	Europe	Austria
Austria/CeMM4111/2021	Europe	Austria
Austria/CeMM3670/2021	Europe	Austria
Austria/CeMM3662/2021	Europe	Austria
Austria/CeMM4811/2021	Europe	Austria
Austria/CeMM10906/2021	Europe	Austria
Austria/CeMM2316/2021	Europe	Austria
Austria/CeMM2320/2021	Europe	Austria
Austria/CeMM2310/2021	Europe	Austria
env/Austria/CeMM9277/2021	Europe	Austria
Austria/CeMM3088/2021	Europe	Austria
Austria/CeMM9415/2021	Europe	Austria
Austria/CeMM9192/2021	Europe	Austria
Austria/CeMM5895/2021	Europe	Austria
Austria/CeMM8428/2021	Europe	Austria
Austria/CeMM7369/2021	Europe	Austria
Austria/CeMM8720/2021	Europe	Austria
Austria/CeMM7450/2021	Europe	Austria
Austria/CeMM8710/2021	Europe	Austria
env/Austria/CeMM8855/2021	Europe	Austria
Austria/CeMM8743/2021	Europe	Austria
env/Austria/CeMM8864/2021	Europe	Austria
Austria/CeMM7343/2021	Europe	Austria
Austria/CeMM7423/2021	Europe	Austria
Austria/CeMM7427/2021	Europe	Austria
Austria/CeMM7411/2021	Europe	Austria
Austria/CeMM7430/2021	Europe	Austria
Austria/CeMM7426/2021	Europe	Austria
Austria/CeMM6094/2021	Europe	Austria
Austria/CeMM11046/2021	Europe	Austria
Austria/CeMM10975/2021	Europe	Austria
Austria/CeMM11059/2021	Europe	Austria
Austria/CeMM11140/2021	Europe	Austria
Austria/CeMM7188/2021	Europe	Austria
env/Austria/CeMM7234/2021	Europe	Austria
Austria/CeMM5352/2021	Europe	Austria
Austria/CeMM7363/2021	Europe	Austria
Austria/CeMM7444/2021	Europe	Austria
Austria/CeMM6039/2021	Europe	Austria
Austria/CeMM8707/2021	Europe	Austria
Austria/MUIV-0045/2021	Europe	Austria
Austria/MUIV-0043/2021	Europe	Austria
Austria/MUIV-0023/2021	Europe	Austria
Austria/CeMM5489/2021	Europe	Austria
Austria/CeMM5997/2021	Europe	Austria
Austria/CeMM3197/2021	Europe	Austria
Austria/CeMM3195/2021	Europe	Austria
Austria/CeMM6082/2021	Europe	Austria
Austria/CeMM6572/2021	Europe	Austria
Austria/CeMM7286/2021	Europe	Austria
env/Austria/CeMM7298/2021	Europe	Austria
Austria/CeMM5554/2021	Europe	Austria
Austria/CeMM2259/2021	Europe	Austria
Austria/CeMM2419/2021	Europe	Austria
Austria/CeMM7281/2021	Europe	Austria
Austria/CeMM7475/2021	Europe	Austria
Austria/CeMM7269/2021	Europe	Austria
Austria/CeMM8612/2021	Europe	Austria
Austria/CeMM8620/2021	Europe	Austria
Austria/CeMM8684/2021	Europe	Austria
Austria/CeMM8768/2021	Europe	Austria
Austria/CeMM8918/2021	Europe	Austria
Austria/CeMM4926/2021	Europe	Austria
Austria/CeMM4944/2021	Europe	Austria
Austria/CeMM4948/2021	Europe	Austria
env/Austria/CeMM7215/2021	Europe	Austria
Austria/CeMM5029/2021	Europe	Austria
Austria/CeMM9057/2021	Europe	Austria
env/Austria/CeMM6099/2021	Europe	Austria
env/Austria/CeMM5092/2021	Europe	Austria
Austria/CeMM9035/2021	Europe	Austria
Austria/CeMM9145/2021	Europe	Austria
Austria/CeMM9098/2021	Europe	Austria
env/Austria/CeMM6120/2021	Europe	Austria
env/Austria/CeMM9168/2021	Europe	Austria
env/Austria/CeMM9177/2021	Europe	Austria
Austria/CeMM5326/2021	Europe	Austria
Austria/CeMM5701/2021	Europe	Austria
Austria/CeMM8429/2021	Europe	Austria
Austria/CeMM11331/2021	Europe	Austria
Austria/CeMM11245/2021	Europe	Austria
Austria/CeMM11309/2021	Europe	Austria
Austria/CeMM11218/2021	Europe	Austria
Austria/CeMM8415/2021	Europe	Austria
Austria/CeMM8434/2021	Europe	Austria
Austria/CeMM8482/2021	Europe	Austria
Austria/CeMM8416/2021	Europe	Austria
Austria/CeMM8421/2021	Europe	Austria
Austria/Laakirchen-12/2021	Europe	Austria
Austria/CeMM7784/2021	Europe	Austria
Austria/CeMM7255/2021	Europe	Austria
Austria/CeMM7125/2021	Europe	Austria
Austria/CeMM5422/2021	Europe	Austria
Austria/CeMM5344/2021	Europe	Austria
Austria/CeMM5264/2021	Europe	Austria
Austria/CeMM5017/2021	Europe	Austria
Austria/CeMM7172/2021	Europe	Austria
env/Austria/CeMM7300/2021	Europe	Austria
env/Austria/CeMM7307/2021	Europe	Austria
env/Austria/CeMM7230/2021	Europe	Austria
env/Austria/CeMM7308/2021	Europe	Austria
Austria/CeMM6007/2021	Europe	Austria
Austria/CeMM7257/2021	Europe	Austria
Austria/CeMM6017/2021	Europe	Austria
Austria/CeMM4993/2021	Europe	Austria
Austria/CeMM5306/2021	Europe	Austria
Austria/CeMM7140/2021	Europe	Austria
Austria/CeMM5338/2021	Europe	Austria
Austria/CeMM5008/2021	Europe	Austria
Austria/CeMM7137/2021	Europe	Austria
Austria/CeMM7406/2021	Europe	Austria
Austria/CeMM6003/2021	Europe	Austria
Austria/CeMM7375/2021	Europe	Austria
Austria/CeMM7249/2021	Europe	Austria
Austria/CeMM6087/2021	Europe	Austria
Austria/CeMM5825/2021	Europe	Austria
Austria/CeMM9606/2021	Europe	Austria
Austria/CeMM7655/2021	Europe	Austria
Austria/CeMM4441/2021	Europe	Austria
Austria/CeMM4433/2021	Europe	Austria
Austria/CeMM6828/2021	Europe	Austria
Austria/CeMM7872/2021	Europe	Austria
env/Austria/CeMM4548/2021	Europe	Austria
Austria/CeMM5819/2021	Europe	Austria
Austria/CeMM8240/2021	Europe	Austria
Austria/CeMM6619/2021	Europe	Austria
Austria/CeMM6644/2021	Europe	Austria
env/Austria/CeMM7736/2021	Europe	Austria
env/Austria/CeMM4530/2021	Europe	Austria
Austria/CeMM8221/2021	Europe	Austria
env/Austria/CeMM7517/2021	Europe	Austria
env/Austria/CeMM7746/2021	Europe	Austria
env/Austria/CeMM7717/2021	Europe	Austria
env/Austria/CeMM7719/2021	Europe	Austria
Austria/CeMM7880/2021	Europe	Austria
Austria/CeMM7629/2021	Europe	Austria
env/Austria/CeMM7723/2021	Europe	Austria
Austria/CeMM7496/2021	Europe	Austria
Austria/CeMM7642/2021	Europe	Austria
Austria/CeMM7262/2021	Europe	Austria
Austria/CeMM7849/2021	Europe	Austria
Austria/CeMM7946/2021	Europe	Austria
Austria/CeMM3882/2021	Europe	Austria
Austria/CeMM8245/2021	Europe	Austria
Austria/CeMM7266/2021	Europe	Austria
env/Austria/CeMM6453/2021	Europe	Austria
Austria/CeMM7502/2021	Europe	Austria
Austria/MUW_1379222/2021	Europe	Austria
Austria/CeMM7960/2021	Europe	Austria
Austria/CeMM7842/2021	Europe	Austria
Austria/CeMM7971/2021	Europe	Austria
Austria/CeMM8043/2021	Europe	Austria
Austria/CeMM4199/2021	Europe	Austria
Austria/CeMM7618/2021	Europe	Austria
Austria/CeMM8131/2021	Europe	Austria
Austria/CeMM8262/2021	Europe	Austria
Austria/CeMM7261/2021	Europe	Austria
Austria/CeMM7644/2021	Europe	Austria
env/Austria/CeMM7762/2021	Europe	Austria
Austria/CeMM4385/2021	Europe	Austria
Austria/CeMM8069/2021	Europe	Austria
Austria/CeMM7681/2021	Europe	Austria
Austria/CeMM6608/2021	Europe	Austria
Austria/CeMM7703/2021	Europe	Austria
Austria/CeMM7647/2021	Europe	Austria
env/Austria/CeMM6441/2021	Europe	Austria
env/Austria/CeMM8197/2021	Europe	Austria
Austria/CeMM7942/2021	Europe	Austria
Austria/CeMM7998/2021	Europe	Austria
Austria/CeMM8000/2021	Europe	Austria
Austria/CeMM8239/2021	Europe	Austria
Austria/CeMM5818/2021	Europe	Austria
env/Austria/CeMM8149/2021	Europe	Austria
Austria/CeMM7648/2021	Europe	Austria
Austria/CeMM9495/2021	Europe	Austria
Austria/CeMM7682/2021	Europe	Austria
Austria/CeMM7701/2021	Europe	Austria
Austria/CeMM8036/2021	Europe	Austria
Austria/CeMM4915/2021	Europe	Austria
env/Austria/CeMM6540/2021	Europe	Austria
Austria/CeMM5270/2021	Europe	Austria
env/Austria/CeMM6445/2021	Europe	Austria
Bahrain/341841542/2021	Asia	Bahrain
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/970312612/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/NPS-45/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-42/2021	Asia	Bahrain
Bahrain/NPS-34/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/NPS-36/2021	Asia	Bahrain
Bahrain/NPS-12/2021	Asia	Bahrain
Bahrain/NPS-14/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/NPS-35/2021	Asia	Bahrain
Bahrain/342056306/2021	Asia	Bahrain
Bahrain/342056645/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/341726177/2021	Asia	Bahrain
Bahrain/NPS-25/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0321-20/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-7378/2021	Asia	Bangladesh
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/CHRF-0357/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/BCSIR-NILMRC-716/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-11/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-02/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-22/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302502004/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Bangladesh/JUST-GC272-039_W5/2021	Asia	Bangladesh
Bangladesh/BCSIR-JU-16/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-100402007/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-03/2021	Asia	Bangladesh
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Bangladesh/CHRF-0155/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/CHRF-0135/2021	Asia	Bangladesh
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belgium/rega-5102/2021	Europe	Belgium
Belgium/rega-7082/2021	Europe	Belgium
Belgium/rega-4440/2021	Europe	Belgium
Belgium/CHUNamur1327638601/2021	Europe	Belgium
Belgium/CHUNamur1324157401/2021	Europe	Belgium
Belgium/ULG-12096/2021	Europe	Belgium
Belgium/UZA-UA-CV2136265150/2021	Europe	Belgium
Belgium/UGent-3709/2021	Europe	Belgium
Belgium/UZA-UA-CV2067086265/2021	Europe	Belgium
Belgium/rega-6620/2021	Europe	Belgium
Belgium/ULG-12320/2021	Europe	Belgium
Belgium/UZA-UA-CV2089823065/2021	Europe	Belgium
Belgium/rega-4519/2021	Europe	Belgium
Belgium/UZA-UA-CV2067385147/2021	Europe	Belgium
Belgium/UZA-UA-CV2065638642/2021	Europe	Belgium
Belgium/UZA-UA-CV2132524889/2021	Europe	Belgium
Belgium/Jessa_55-2113-001811/2021	Europe	Belgium
Belgium/Jessa_55-2113-001735/2021	Europe	Belgium
Belgium/rega-6469/2021	Europe	Belgium
Belgium/CHUNamur1330661901/2021	Europe	Belgium
Belgium/UZA-UA-CV2006723771/2021	Europe	Belgium
Belgium/ULG-11820/2021	Europe	Belgium
Belgium/Jessa_55-2116-000179/2021	Europe	Belgium
Belgium/Jessa_55-2116-000292/2021	Europe	Belgium
Belgium/rega-5047/2021	Europe	Belgium
Belgium/rega-10766/2021	Europe	Belgium
Belgium/rega-4461/2021	Europe	Belgium
Belgium/rega-5205/2021	Europe	Belgium
Belgium/UZA-UA-CV2185165577/2021	Europe	Belgium
Belgium/MBLGPF530602/2021	Europe	Belgium
Belgium/ULG-12243/2021	Europe	Belgium
Belgium/ULG-16002/2021	Europe	Belgium
Belgium/rega-4989/2021	Europe	Belgium
Belgium/rega-5151/2021	Europe	Belgium
Belgium/rega-4336/2021	Europe	Belgium
Belgium/ULG-13360/2021	Europe	Belgium
Belgium/UZA-UA-CV2185462439/2021	Europe	Belgium
Belgium/UZA-UA-CV2050871707/2021	Europe	Belgium
Belgium/rega-1757/2021	Europe	Belgium
Belgium/rega-1959/2021	Europe	Belgium
Belgium/ULG-11585/2021	Europe	Belgium
Belgium/rega-7081/2021	Europe	Belgium
Belgium/rega-6576/2021	Europe	Belgium
Belgium/rega-6653/2021	Europe	Belgium
Belgium/rega-5203/2021	Europe	Belgium
Belgium/rega-5280/2021	Europe	Belgium
Belgium/UZA-UA-CV2141532048/2021	Europe	Belgium
Belgium/rega-4330/2021	Europe	Belgium
Belgium/ULG-13334/2021	Europe	Belgium
Belgium/rega-4988/2021	Europe	Belgium
Belgium/rega-2533/2021	Europe	Belgium
Belgium/ULG-12054/2021	Europe	Belgium
Belgium/ULG-15618/2021	Europe	Belgium
Belgium/ULG-15655/2021	Europe	Belgium
Belgium/UZA-UA-CV2053623170/2021	Europe	Belgium
Belgium/AZKLINA121-030389/2021	Europe	Belgium
Belgium/AZKLINA121-032340/2021	Europe	Belgium
Belgium/UZA-UA-CV2053581037/2021	Europe	Belgium
Belgium/ULG-14971/2021	Europe	Belgium
Belgium/ULG-15001/2021	Europe	Belgium
Belgium/Briant-121054633/2021	Europe	Belgium
Belgium/AZDelta-12648-2112R/2021	Europe	Belgium
Belgium/ULG-15563/2021	Europe	Belgium
Belgium/AZDelta-05819-2112R/2021	Europe	Belgium
Belgium/ULG-14926/2021	Europe	Belgium
Belgium/rega-7435/2021	Europe	Belgium
Belgium/CHUNamur1320337801/2021	Europe	Belgium
Belgium/UZA-UA-CV2248873157/2021	Europe	Belgium
Belgium/UZA-UA-O87JKJ/2021	Europe	Belgium
Belgium/UZA-UA-CV2052911737/2021	Europe	Belgium
Belgium/UZA-UA-CV2111332918/2021	Europe	Belgium
Belgium/Aalst-OLVZ-8109114/2021	Europe	Belgium
Belgium/ULG-16397/2021	Europe	Belgium
Belgium/rega-1721/2021	Europe	Belgium
Belgium/AZDelta-02653-2112R/2021	Europe	Belgium
Belgium/rega-1659/2020	Europe	Belgium
Belgium/ULG-15712/2021	Europe	Belgium
Belgium/rega-2726/2021	Europe	Belgium
Belgium/AZDelta-17753-2120R/2021	Europe	Belgium
Belgium/UZA-UA-746886769/2021	Europe	Belgium
Belgium/AZDelta-13083-2121R/2021	Europe	Belgium
Belgium/UZA-UA-CV2106855255/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2010641561/2021	Europe	Belgium
Belgium/rega-3935/2021	Europe	Belgium
Belgium/rega-4025/2021	Europe	Belgium
Belgium/rega-4001/2021	Europe	Belgium
Belgium/UZA-UA-CV2152082214/2021	Europe	Belgium
Belgium/UGent-4635/2021	Europe	Belgium
Belgium/UGent-4509/2021	Europe	Belgium
Belgium/UGent-4795/2021	Europe	Belgium
Belgium/ULG-13046/2021	Europe	Belgium
Belgium/ULG-13105/2021	Europe	Belgium
Belgium/UGent-2646/2021	Europe	Belgium
Belgium/AZDelta-19238-2116R/2021	Europe	Belgium
Belgium/rega-3732/2021	Europe	Belgium
Belgium/UZA-UA-24928422/2021	Europe	Belgium
Belgium/rega-3605/2021	Europe	Belgium
Belgium/ZNA_21247319/2021	Europe	Belgium
Belgium/UZA-UA-CV2069428009/2021	Europe	Belgium
Belgium/UGent-4454/2021	Europe	Belgium
Belgium/UGent-4739/2021	Europe	Belgium
Belgium/UGent-1063/2021	Europe	Belgium
Belgium/rega-1708/2020	Europe	Belgium
Belgium/AZDelta-01700-2120R/2021	Europe	Belgium
Belgium/rega-7351/2021	Europe	Belgium
Belgium/UGent-5777/2021	Europe	Belgium
Belgium/ZNA_21406130/2021	Europe	Belgium
Belgium/IPG-151/2021	Europe	Belgium
Belgium/rega-2470/2021	Europe	Belgium
Belgium/rega-7133/2021	Europe	Belgium
Belgium/UGent-6133/2021	Europe	Belgium
Belgium/MBLG227756/2021	Europe	Belgium
Belgium/MBLGPF987356/2021	Europe	Belgium
Belgium/UMONS-P02-05488-01/2021	Europe	Belgium
Belgium/UZA-UA-747374324/2021	Europe	Belgium
Belgium/UGent-6134/2021	Europe	Belgium
Belgium/ULG-16863/2021	Europe	Belgium
Belgium/rega-7282/2021	Europe	Belgium
Belgium/rega-7411/2021	Europe	Belgium
Belgium/UGent-3017/2021	Europe	Belgium
Belgium/rega-7088/2021	Europe	Belgium
Belgium/rega-6630/2021	Europe	Belgium
Belgium/Jessa_11-2112-006575-26604300299710/2021	Europe	Belgium
Belgium/UGent-5905/2021	Europe	Belgium
Belgium/ULG-12307/2021	Europe	Belgium
Belgium/UGent-5899/2021	Europe	Belgium
Belgium/rega-7529/2021	Europe	Belgium
Belgium/UZA-UA-CV2183452216/2021	Europe	Belgium
Belgium/CHUNamur13377567/2021	Europe	Belgium
Belgium/CHUNamur13375889/2021	Europe	Belgium
Belgium/rega-1646/2020	Europe	Belgium
Belgium/UMONS-J69-57659-01/2021	Europe	Belgium
Belgium/ULG-13984/2021	Europe	Belgium
Belgium/ULG-14299/2021	Europe	Belgium
Belgium/ULG-14180/2021	Europe	Belgium
Belgium/UGent-3306/2021	Europe	Belgium
Belgium/UGent-7251/2021	Europe	Belgium
Belgium/UGent-7278/2021	Europe	Belgium
Belgium/rega-1662/2020	Europe	Belgium
Belgium/ULG-12128/2021	Europe	Belgium
Belgium/Jessa_55-2111-001262/2021	Europe	Belgium
Belgium/Jessa_11-2111-005669/2021	Europe	Belgium
Belgium/ULG-14161/2021	Europe	Belgium
Belgium/ULG-14141/2021	Europe	Belgium
Belgium/ULG-14246/2021	Europe	Belgium
Belgium/UZA-UA-142JAJ/2021	Europe	Belgium
Belgium/UZA-UA-TLM966/2021	Europe	Belgium
Belgium/UZA-UA-CV2055659564/2021	Europe	Belgium
Belgium/UZA-UA-CV2069217740/2021	Europe	Belgium
Belgium/UZA-UA-CV2068025246/2021	Europe	Belgium
Belgium/ULG-12167/2021	Europe	Belgium
Belgium/UZA-UA-CV2073180693/2021	Europe	Belgium
Belgium/rega-6322/2021	Europe	Belgium
Belgium/rega-6915/2021	Europe	Belgium
Belgium/rega-6381/2021	Europe	Belgium
Belgium/rega-5423/2021	Europe	Belgium
Belgium/rega-10493/2021	Europe	Belgium
Belgium/ULG-13862/2021	Europe	Belgium
Belgium/rega-8287/2021	Europe	Belgium
Belgium/ULG-13608/2021	Europe	Belgium
Belgium/rega-8545/2021	Europe	Belgium
Belgium/ULG-13476/2021	Europe	Belgium
Belgium/MBLGPF230150/2021	Europe	Belgium
Belgium/MBLGPF238931/2021	Europe	Belgium
Belgium/UZA-UA-CV2185518215/2021	Europe	Belgium
Belgium/AZDelta-08916-2120R/2021	Europe	Belgium
Belgium/12105607601/2021	Europe	Belgium
Belgium/AZKLINA121-070818/2021	Europe	Belgium
Belgium/AZDelta-11100-2120M/2021	Europe	Belgium
Belgium/ULG-14558/2021	Europe	Belgium
Belgium/ULG-14608/2021	Europe	Belgium
Belgium/ULG-14564/2021	Europe	Belgium
Belgium/AZKLINA121-081218/2021	Europe	Belgium
Belgium/ULG-16060/2021	Europe	Belgium
Belgium/Jessa-55-2112-000306/2021	Europe	Belgium
Belgium/Jessa_55-2117-001294/2021	Europe	Belgium
Belgium/UZA-UA-TCI310/2021	Europe	Belgium
Belgium/rega-2264/2021	Europe	Belgium
Belgium/AZKLINA121-066396/2021	Europe	Belgium
Belgium/ULG-13962/2021	Europe	Belgium
Belgium/ULG-13938/2021	Europe	Belgium
Belgium/UZA-UA-CV2162947628/2021	Europe	Belgium
Belgium/UGent-4909/2021	Europe	Belgium
Belgium/AZKLINA121-092471/2021	Europe	Belgium
Belgium/CHUNamur13339364/2021	Europe	Belgium
Belgium/CHUNamur13339715/2021	Europe	Belgium
Belgium/rega-9996/2021	Europe	Belgium
