strain	region	country
Austria/MUIV-0054/2021	Europe	Austria
Austria/CeMM4748/2021	Europe	Austria
Austria/CeMM5321/2021	Europe	Austria
Austria/CeMM5895/2021	Europe	Austria
Austria/CeMM6004/2021	Europe	Austria
Austria/CeMM5283/2021	Europe	Austria
Austria/CeMM4440/2021	Europe	Austria
Austria/CeMM4442/2021	Europe	Austria
Austria/CeMM7263/2021	Europe	Austria
env/Austria/CeMM5091/2021	Europe	Austria
env/Austria/CeMM5660/2021	Europe	Austria
env/Austria/CeMM6134/2021	Europe	Austria
Austria/CeMM5750/2021	Europe	Austria
Austria/CeMM7661/2021	Europe	Austria
Austria/CeMM7665/2021	Europe	Austria
Austria/CeMM7705/2021	Europe	Austria
env/Austria/CeMM6453/2021	Europe	Austria
Austria/CeMM7621/2021	Europe	Austria
Austria/CeMM7260/2021	Europe	Austria
Austria/CeMM7684/2021	Europe	Austria
Austria/CeMM7261/2021	Europe	Austria
env/Austria/CeMM6455/2021	Europe	Austria
Austria/CeMM5724/2021	Europe	Austria
Austria/CeMM5568/2021	Europe	Austria
Austria/CeMM5690/2021	Europe	Austria
env/Austria/CeMM6564/2021	Europe	Austria
env/Austria/CeMM6435/2021	Europe	Austria
Austria/CeMM7641/2021	Europe	Austria
env/Austria/CeMM6545/2021	Europe	Austria
Austria/CeMM4918/2021	Europe	Austria
Austria/CeMM4427/2021	Europe	Austria
Austria/CeMM10965/2021	Europe	Austria
Austria/CeMM10957/2021	Europe	Austria
Austria/CeMM9073/2021	Europe	Austria
Austria/CeMM9074/2021	Europe	Austria
Austria/CeMM9037/2021	Europe	Austria
Austria/CeMM2271/2021	Europe	Austria
Austria/CeMM9129/2021	Europe	Austria
Austria/CeMM3087/2021	Europe	Austria
Austria/CeMM3090/2021	Europe	Austria
Austria/CeMM3099/2021	Europe	Austria
Austria/Laakirchen-12/2021	Europe	Austria
Austria/CeMM9166/2021	Europe	Austria
Austria/CeMM9094/2021	Europe	Austria
Estonia/Cov11084/2021	Europe	Estonia
Austria/CeMM9630/2021	Europe	Austria
Austria/CeMM3791/2021	Europe	Austria
Austria/CeMM3766/2021	Europe	Austria
Austria/CeMM3762/2021	Europe	Austria
Austria/CeMM3783/2021	Europe	Austria
Austria/CeMM3497/2021	Europe	Austria
Austria/CeMM3541/2021	Europe	Austria
Austria/CeMM4064/2021	Europe	Austria
Austria/CeMM11720/2021	Europe	Austria
Austria/CeMM9490/2021	Europe	Austria
Austria/CeMM9372/2021	Europe	Austria
Austria/CeMM9342/2021	Europe	Austria
Austria/CeMM9327/2021	Europe	Austria
Austria/MUIV-0063/2021	Europe	Austria
Austria/CeMM3216/2021	Europe	Austria
Austria/CeMM3188/2021	Europe	Austria
Austria/CeMM3494/2021	Europe	Austria
Austria/CeMM10945/2021	Europe	Austria
Austria/CeMM9624/2021	Europe	Austria
Austria/CeMM9639/2021	Europe	Austria
Austria/CeMM4374/2021	Europe	Austria
Austria/CeMM8441/2021	Europe	Austria
Austria/CeMM8434/2021	Europe	Austria
Austria/CeMM8494/2021	Europe	Austria
Austria/CeMM8541/2021	Europe	Austria
Austria/CeMM8391/2021	Europe	Austria
Austria/CeMM8397/2021	Europe	Austria
Austria/CeMM7777/2021	Europe	Austria
env/Austria/CeMM8187/2021	Europe	Austria
env/Austria/CeMM8197/2021	Europe	Austria
Austria/CeMM7782/2021	Europe	Austria
env/Austria/CeMM8192/2021	Europe	Austria
Austria/CeMM5848/2021	Europe	Austria
Austria/CeMM6602/2021	Europe	Austria
Austria/CeMM6476/2021	Europe	Austria
Austria/CeMM6574/2021	Europe	Austria
Austria/CeMM8472/2021	Europe	Austria
Austria/CeMM5418/2021	Europe	Austria
Austria/CeMM4947/2021	Europe	Austria
Austria/CeMM4943/2021	Europe	Austria
Austria/CeMM4171/2021	Europe	Austria
Austria/CeMM4190/2021	Europe	Austria
Austria/CeMM4161/2021	Europe	Austria
Austria/CeMM4385/2021	Europe	Austria
env/Austria/CeMM8387/2021	Europe	Austria
Austria/CeMM5540/2021	Europe	Austria
Austria/CeMM5524/2021	Europe	Austria
env/Austria/CeMM8363/2021	Europe	Austria
Austria/CeMM8459/2021	Europe	Austria
Austria/CeMM8462/2021	Europe	Austria
Austria/CeMM8452/2021	Europe	Austria
Austria/CeMM5548/2021	Europe	Austria
Austria/CeMM6087/2021	Europe	Austria
env/Austria/CeMM7744/2021	Europe	Austria
Austria/CeMM5969/2021	Europe	Austria
Austria/MUIV-0038/2021	Europe	Austria
Austria/CeMM8693/2021	Europe	Austria
Austria/CeMM8632/2021	Europe	Austria
Austria/CeMM7273/2021	Europe	Austria
env/Austria/CeMM9740/2021	Europe	Austria
Austria/CeMM7175/2021	Europe	Austria
Austria/CeMM8669/2021	Europe	Austria
Austria/CeMM7278/2021	Europe	Austria
Austria/CeMM5561/2021	Europe	Austria
Austria/CeMM2263/2021	Europe	Austria
Austria/CeMM4930/2021	Europe	Austria
Austria/CeMM6007/2021	Europe	Austria
Austria/CeMM2246/2021	Europe	Austria
env/Austria/CeMM7215/2021	Europe	Austria
Austria/CeMM7277/2021	Europe	Austria
Austria/CeMM2422/2021	Europe	Austria
Austria/CeMM8682/2021	Europe	Austria
Austria/CeMM8918/2021	Europe	Austria
env/Austria/CeMM7319/2021	Europe	Austria
env/Austria/CeMM7322/2021	Europe	Austria
Austria/CeMM7463/2021	Europe	Austria
Austria/CeMM11505/2021	Europe	Austria
env/Austria/CeMM7312/2021	Europe	Austria
Austria/CeMM7192/2021	Europe	Austria
Austria/CeMM8915/2021	Europe	Austria
Austria/CeMM7176/2021	Europe	Austria
env/Austria/CeMM8901/2021	Europe	Austria
env/Austria/CeMM8809/2021	Europe	Austria
env/Austria/CeMM8902/2021	Europe	Austria
Austria/CeMM8707/2021	Europe	Austria
Austria/CeMM8727/2021	Europe	Austria
env/Austria/CeMM8885/2021	Europe	Austria
Austria/CeMM8668/2021	Europe	Austria
Austria/CeMM7127/2021	Europe	Austria
Austria/CeMM7172/2021	Europe	Austria
env/Austria/CeMM7297/2021	Europe	Austria
Austria/CeMM7258/2021	Europe	Austria
Austria/CeMM7486/2021	Europe	Austria
env/Austria/CeMM7219/2021	Europe	Austria
Austria/CeMM7436/2021	Europe	Austria
Austria/CeMM5011/2021	Europe	Austria
Austria/CeMM7257/2021	Europe	Austria
Austria/CeMM5024/2021	Europe	Austria
Austria/CeMM5266/2021	Europe	Austria
Austria/CeMM7425/2021	Europe	Austria
env/Austria/CeMM4516/2021	Europe	Austria
Austria/CeMM7433/2021	Europe	Austria
Austria/CeMM7488/2021	Europe	Austria
Austria/CeMM6005/2021	Europe	Austria
Austria/CeMM7437/2021	Europe	Austria
Austria/CeMM7252/2021	Europe	Austria
Austria/CeMM7458/2021	Europe	Austria
Austria/CeMM6081/2021	Europe	Austria
Austria/CeMM7480/2021	Europe	Austria
Austria/CeMM7137/2021	Europe	Austria
env/Austria/CeMM7234/2021	Europe	Austria
Austria/CeMM7382/2021	Europe	Austria
Austria/CeMM7439/2021	Europe	Austria
env/Austria/CeMM7229/2021	Europe	Austria
Austria/CeMM7161/2021	Europe	Austria
Austria/CeMM7186/2021	Europe	Austria
Austria/CeMM11536/2021	Europe	Austria
Austria/CeMM7259/2021	Europe	Austria
Austria/CeMM9190/2021	Europe	Austria
Austria/CeMM5995/2021	Europe	Austria
Austria/CeMM7359/2021	Europe	Austria
Austria/CeMM9213/2021	Europe	Austria
Austria/CeMM7187/2021	Europe	Austria
Austria/CeMM6565/2021	Europe	Austria
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/NPS-13/2021	Asia	Bahrain
Bahrain/NPS-12/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/NPS-10/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/NPS-30/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/342039495/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/342051462/2021	Asia	Bahrain
Bahrain/342056645/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bahrain/341726140/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bahrain/342051382/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/5901683889/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-02/2021	Asia	Bangladesh
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/BCSIR-SUST-13/2021	Asia	Bangladesh
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302302003/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/BCSIR-JU-16/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-24/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/CHRF-0162/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-18/2021	Asia	Bangladesh
Bangladesh/G039392/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0321-20/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-30/2021	Asia	Bangladesh
Japan/IC-1072/2021	Asia	Japan
Bangladesh/ideSHi-S-09/2021	Asia	Bangladesh
Bangladesh/BCSIR-NILMRC-716/2021	Asia	Bangladesh
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belgium/rega-3461/2021	Europe	Belgium
Netherlands/LI-MUMC-848/2021	Europe	Belgium
Belgium/rega-5056/2021	Europe	Belgium
Belgium/Jessa_55-2120-000640/2021	Europe	Belgium
Belgium/Jessa_55-2101-571/2021	Europe	Belgium
Belgium/UGent-6867/2021	Europe	Belgium
Belgium/UGent-6606/2021	Europe	Belgium
Belgium/UGent-6757/2021	Europe	Belgium
Belgium/rega-6602/2021	Europe	Belgium
Belgium/UGent-6758/2021	Europe	Belgium
Belgium/rega-9597/2021	Europe	Belgium
Belgium/Jessa_55-2120-001174/2021	Europe	Belgium
Belgium/ULG-12635/2021	Europe	Belgium
Belgium/AZDelta-00529-2121R/2021	Europe	Belgium
Belgium/ULG-12665/2021	Europe	Belgium
Belgium/MBLG096752/2021	Europe	Belgium
Belgium/Briant-12107623501/2021	Europe	Belgium
Belgium/rega-9342/2021	Europe	Belgium
Belgium/ULG-12475/2021	Europe	Belgium
Belgium/MBLG418778/2021	Europe	Belgium
Belgium/UZA-UA-CV2065510522/2021	Europe	Belgium
Belgium/UGent-2802/2021	Europe	Belgium
Belgium/ULG-16200/2021	Europe	Belgium
Belgium/rega-6307/2021	Europe	Belgium
Belgium/AZDelta-17358-2122R/2021	Europe	Belgium
Belgium/Jessa_11-2123-005388ZOL/2021	Europe	Belgium
Belgium/CHUNamur13357663/2021	Europe	Belgium
Belgium/rega-7256/2021	Europe	Belgium
Belgium/rega-6594/2021	Europe	Belgium
Belgium/rega-6504/2021	Europe	Belgium
Belgium/rega-6462/2021	Europe	Belgium
Belgium/ULG-13335/2021	Europe	Belgium
Belgium/ULG-13328/2021	Europe	Belgium
Belgium/UGent-7192/2021	Europe	Belgium
Belgium/rega-6438/2021	Europe	Belgium
Belgium/rega-9402/2021	Europe	Belgium
Belgium/rega-9329/2021	Europe	Belgium
Belgium/rega-9533/2021	Europe	Belgium
Belgium/rega-5045/2021	Europe	Belgium
Belgium/rega-3434/2021	Europe	Belgium
Belgium/rega-3421/2021	Europe	Belgium
Belgium/rega-9117/2021	Europe	Belgium
Belgium/rega-7006/2021	Europe	Belgium
Belgium/ULG-15812/2021	Europe	Belgium
Belgium/Jessa_55-2107-000695/2021	Europe	Belgium
Belgium/rega-8649/2021	Europe	Belgium
Belgium/rega-9877/2021	Europe	Belgium
Belgium/rega-9841/2021	Europe	Belgium
Belgium/UZA-UA-CV2011023905/2021	Europe	Belgium
Belgium/rega-7663/2021	Europe	Belgium
Belgium/UZA-UA-46894958/2021	Europe	Belgium
Belgium/ULG-15676/2021	Europe	Belgium
Belgium/ULG-12796/2021	Europe	Belgium
Belgium/rega-2330/2021	Europe	Belgium
Belgium/rega-2287/2021	Europe	Belgium
Belgium/UGent-5939/2021	Europe	Belgium
Belgium/UGent-5897/2021	Europe	Belgium
Belgium/UGent-6032/2021	Europe	Belgium
Belgium/UGent-5906/2021	Europe	Belgium
Belgium/MBLGPF561386/2021	Europe	Belgium
Belgium/ULG-12309/2021	Europe	Belgium
Belgium/ULG-12268/2021	Europe	Belgium
Belgium/rega-2891/2021	Europe	Belgium
Belgium/ULG-12042/2021	Europe	Belgium
Belgium/ZNA_21303615/2021	Europe	Belgium
Belgium/AZDelta-02588-2110R/2021	Europe	Belgium
Belgium/CHUNamur13398599/2021	Europe	Belgium
Belgium/UZA-UA-CV1005065395/2021	Europe	Belgium
Belgium/UGent-6125/2021	Europe	Belgium
Belgium/AZDelta-10100-2110R/2021	Europe	Belgium
Belgium/UGent-5645/2021	Europe	Belgium
Belgium/UGent-6414/2021	Europe	Belgium
Belgium/rega-2697/2021	Europe	Belgium
Belgium/UGent-6202/2021	Europe	Belgium
Belgium/rega-2290/2021	Europe	Belgium
Belgium/rega-2560/2021	Europe	Belgium
Belgium/CHUNamur1321097301/2021	Europe	Belgium
Belgium/rega-6619/2021	Europe	Belgium
Belgium/AZDelta-20066-2119R/2021	Europe	Belgium
Belgium/rega-1720/2020	Europe	Belgium
Belgium/rega-1744/2020	Europe	Belgium
Belgium/AZDelta-20565-2119R/2021	Europe	Belgium
Belgium/rega-1646/2020	Europe	Belgium
Belgium/UZA-UA-31099418/2021	Europe	Belgium
Belgium/rega-5681/2021	Europe	Belgium
Belgium/rega-5895/2021	Europe	Belgium
Belgium/ULG-16170/2021	Europe	Belgium
Belgium/ULG-16117/2021	Europe	Belgium
Belgium/ZNA_21345303/2021	Europe	Belgium
Belgium/ULG-11971/2021	Europe	Belgium
Belgium/ULG-12149/2021	Europe	Belgium
Belgium/rega-2452/2021	Europe	Belgium
Belgium/rega-2501/2021	Europe	Belgium
Belgium/rega-1635/2021	Europe	Belgium
Belgium/rega-1579/2020	Europe	Belgium
Belgium/UZA-UA-48210610/2021	Europe	Belgium
Belgium/ULG-12725/2021	Europe	Belgium
Belgium/UGent-5854/2021	Europe	Belgium
Belgium/rega-5890/2021	Europe	Belgium
Belgium/ULG-12063/2021	Europe	Belgium
Belgium/UZA-UA-CV2066444146/2021	Europe	Belgium
Belgium/UZA-UA-CV2093021540/2021	Europe	Belgium
Belgium/AZDelta-02813-2119R/2021	Europe	Belgium
Belgium/UZA-UA-6847226807/2021	Europe	Belgium
Belgium/rega-6175/2021	Europe	Belgium
Belgium/Jessa_55-2111-000559/2021	Europe	Belgium
Belgium/Jessa_55-2106-000392/2021	Europe	Belgium
Belgium/AZDelta-13508-2118R/2021	Europe	Belgium
Belgium/ULG-13138/2021	Europe	Belgium
Belgium/rega-3944/2021	Europe	Belgium
Belgium/rega-3989/2021	Europe	Belgium
Belgium/UZA-UA-CV2284404257/2021	Europe	Belgium
Belgium/rega-8880/2021	Europe	Belgium
Belgium/rega-3871/2021	Europe	Belgium
Belgium/rega-8813/2021	Europe	Belgium
Belgium/ULG-12771/2021	Europe	Belgium
Belgium/ULG-11401/2021	Europe	Belgium
Belgium/ULG-11423/2021	Europe	Belgium
Belgium/UZA-UA-47846734/2021	Europe	Belgium
Belgium/rega-6083/2021	Europe	Belgium
Belgium/ULG-12194/2021	Europe	Belgium
Belgium/ULG-15680/2021	Europe	Belgium
Belgium/UMONS-P02-05703-01/2021	Europe	Belgium
Belgium/ULG-12972/2021	Europe	Belgium
Belgium/ULG-12952/2021	Europe	Belgium
Belgium/IPG-339/2021	Europe	Belgium
Belgium/IPG-358/2021	Europe	Belgium
Belgium/ULG-15379/2021	Europe	Belgium
Belgium/rega-5694/2021	Europe	Belgium
Belgium/rega-3216/2021	Europe	Belgium
Belgium/ULG-15594/2021	Europe	Belgium
Belgium/rega-5861/2021	Europe	Belgium
Belgium/rega-5883/2021	Europe	Belgium
Belgium/rega-5738/2021	Europe	Belgium
Belgium/rega-5980/2021	Europe	Belgium
Belgium/ULG-15508/2021	Europe	Belgium
Belgium/rega-5715/2021	Europe	Belgium
Belgium/rega-5710/2021	Europe	Belgium
Belgium/UZA-UA-815311340/2021	Europe	Belgium
Belgium/rega-6170/2021	Europe	Belgium
Belgium/ULG-15469/2021	Europe	Belgium
Belgium/ULG-15567/2021	Europe	Belgium
Belgium/rega-6486/2021	Europe	Belgium
Belgium/rega-7125/2021	Europe	Belgium
Belgium/rega-7428/2021	Europe	Belgium
Belgium/UGent-4312/2021	Europe	Belgium
Belgium/Jessa-55-2112-000036/2021	Europe	Belgium
Belgium/UZA-UA-347595282/2021	Europe	Belgium
Belgium/UGent-4547/2021	Europe	Belgium
Belgium/UGent-4521/2021	Europe	Belgium
Belgium/rega-10125/2021	Europe	Belgium
Belgium/rega-6901/2021	Europe	Belgium
Belgium/IPG-236/2021	Europe	Belgium
Belgium/ULG-13985/2021	Europe	Belgium
Belgium/UZA-UA-CV2278319428/2021	Europe	Belgium
Belgium/ULG-14204/2021	Europe	Belgium
Belgium/ULG-14342/2021	Europe	Belgium
Belgium/ULG-14147/2021	Europe	Belgium
Belgium/ULG-14228/2021	Europe	Belgium
Belgium/ULG-14238/2021	Europe	Belgium
Belgium/rega-2233/2021	Europe	Belgium
Belgium/IPG-268/2021	Europe	Belgium
Belgium/ULG-14524/2021	Europe	Belgium
Belgium/ULG-14621/2021	Europe	Belgium
Belgium/MBLGOT031210/2021	Europe	Belgium
Belgium/ULG-14548/2021	Europe	Belgium
Belgium/UGent-4668/2021	Europe	Belgium
Belgium/UGent-4651/2021	Europe	Belgium
Belgium/CHUNamur13236360/2021	Europe	Belgium
Belgium/CHUNamur1326475101/2021	Europe	Belgium
Belgium/UGent-4207/2021	Europe	Belgium
Belgium/AZDelta-04236-2122R/2021	Europe	Belgium
Belgium/UZA-UA-CV2112864912/2021	Europe	Belgium
Belgium/AZDelta-17761-2120R/2021	Europe	Belgium
Belgium/Jessa_55-2105-001010/2021	Europe	Belgium
Belgium/ULG-13493/2021	Europe	Belgium
Belgium/Briant-12106615301/2021	Europe	Belgium
Belgium/ZNA_21378827/2021	Europe	Belgium
Belgium/UZA-UA-CV2109610964/2021	Europe	Belgium
Belgium/rega-1888/2021	Europe	Belgium
Belgium/ULG-14543/2021	Europe	Belgium
Belgium/UZA-UA-2832/2021	Europe	Belgium
Belgium/IPG-99/2021	Europe	Belgium
Belgium/AZKLINA121-061581/2021	Europe	Belgium
Belgium/UGent-3495/2021	Europe	Belgium
Belgium/Jessa-55-2112-000566/2021	Europe	Belgium
Belgium/rega-10335/2021	Europe	Belgium
Belgium/rega-1783/2021	Europe	Belgium
Belgium/ULG-11795/2021	Europe	Belgium
Belgium/ULG-11780/2021	Europe	Belgium
Belgium/ULG-14499/2021	Europe	Belgium
Belgium/CHUNamur1326306701/2021	Europe	Belgium
Belgium/ULG-15093/2021	Europe	Belgium
Belgium/UGent-4034/2021	Europe	Belgium
